date,description,amount,label,source
2024-08-22,CONTACTLESS CONTACTLESS ASDA CHICKEN 697787,126.74,groceries,simulated_bank_transactions_uk
2024-09-03,Transport National Rail Bus Pass 96629,54.56,transportation,simulated_bank_transactions_uk
2024-03-16,STO TRANSPORT TFL FUEL 730386,71.77,transportation,simulated_bank_transactions_uk
2024-10-28,CARD PAYMENT SAINSBURYS BREAD 386416,171.29,groceries,simulated_bank_transactions_uk
2023-08-09,Mortgage Payment Landlord 173088,1767.3,housing,simulated_bank_transactions_uk
2024-04-09,Fuel Uber Train Ticket 941145,59.11,transportation,simulated_bank_transactions_uk
2023-11-17,utility bill octopus energy 676933,98.45,utilities,simulated_bank_transactions_uk
2024-12-04,Food Delivery Just Eat Food Delivery 317302,152.81,dining,simulated_bank_transactions_uk
2023-03-29,BACS LANDLORD RENT,791.4,housing,simulated_bank_transactions_uk
2024-01-17,POS SAINSBURYS BREAD 379638,150.19,groceries,simulated_bank_transactions_uk
2024-07-29,Direct Debit Disney+,6.46,subscriptions,simulated_bank_transactions_uk
2024-11-12,POS*FOOD*DELIVERY*PRET*RESTAURANT 660104,68.68,dining,simulated_bank_transactions_uk
2023-02-22,so mortgage pmt mortgage 537141,1995.54,housing,simulated_bank_transactions_uk
2023-04-17,Online Purchase Argos Electronics 70326,80.17,other,simulated_bank_transactions_uk
2024-05-08,Mastercard Food Delivery Starbucks Fast Food 778722,28.98,dining,simulated_bank_transactions_uk
2024-07-23,Pos-Asda-Bread 822021,73.27,groceries,simulated_bank_transactions_uk
2024-03-15,Contactless Direct Debit Thames Water 451179,159.91,utilities,simulated_bank_transactions_uk
2024-10-20,direct/debit/spotify 268508,29.16,subscriptions,simulated_bank_transactions_uk
2023-10-07,SO FOOD DELIVERY UBER EATS FOOD DELIVERY 49215,9.49,dining,simulated_bank_transactions_uk
2023-12-26,Card Payment Starbucks Food Delivery,147.84,dining,simulated_bank_transactions_uk
2024-02-15,DIRECT-DEBIT-POS-MORRISONS-EGGS 707033,115.43,groceries,simulated_bank_transactions_uk
2024-06-27,POS ASDA MILK 886885,22.89,groceries,simulated_bank_transactions_uk
2023-06-11,POS CONTACTLESS SAINSBURYS FRUIT,93.46,groceries,simulated_bank_transactions_uk
2024-08-04,Utility Bill Severn Trent 835638,207.56,utilities,simulated_bank_transactions_uk
2024-09-24,Direct Debit Restaurant Pret Restaurant,29.11,dining,simulated_bank_transactions_uk
2024-11-08,So Contactless Morrisons Bread,58.06,groceries,simulated_bank_transactions_uk
2023-10-07,Pos Fuel National Rail Car Maintenance,63.0,transportation,simulated_bank_transactions_uk
2023-04-24,Contactless Sainsburys Bread 66308,72.31,groceries,simulated_bank_transactions_uk
2024-11-14,direct debit e.on,139.36,utilities,simulated_bank_transactions_uk
2024-09-05,POS BILL PMT SEVERN TRENT 111790,117.89,utilities,simulated_bank_transactions_uk
2023-08-05,Direct-Debit-Card-Pmt-Iceland-Rice 894892,63.78,groceries,simulated_bank_transactions_uk
2023-05-03,Card-Pmt-Disney+ 746702,15.87,subscriptions,simulated_bank_transactions_uk
2024-01-25,CARD PAYMENT WAITROSE FRUIT 425035,39.26,groceries,simulated_bank_transactions_uk
2024-11-15,CARD/TRANSPORT/UBER/TRAIN/TICKET 864684,71.04,transportation,simulated_bank_transactions_uk
2023-02-13,CARD PMT SPOTIFY 678366,20.28,subscriptions,simulated_bank_transactions_uk
2023-11-17,FPS TRANSPORT NATIONAL RAIL FUEL 760620,129.12,transportation,simulated_bank_transactions_uk
2024-03-03,Pos*Restaurant*Pre,114.97,dining,simulated_bank_transactions_uk
2023-11-29,Direct Debit Bt 402620,29.9,utilities,simulated_bank_transactions_uk
2024-01-06,Contactless Lidl Cereal,167.25,groceries,simulated_bank_transactions_uk
2024-08-26,card-pmt-waitrose-bread 335367,52.45,groceries,simulated_bank_transactions_uk
2023-11-14,card payment tfl uber ride 245068,56.62,transportation,simulated_bank_transactions_uk
2023-06-22,Card Payment Nando's Fast Food 994842,56.63,dining,simulated_bank_transactions_uk
2023-07-18,sto card payment morrisons bread,108.47,groceries,simulated_bank_transactions_uk
2024-10-22,BACS LETTING AGENT RENT,1194.2,housing,simulated_bank_transactions_uk
2023-09-20,VISA*SUBSCRIPTION*APPLE.COM/BILL 963483,8.21,subscriptions,simulated_bank_transactions_uk
2024-11-02,Card Payment Asda Eggs 739927,153.24,groceries,simulated_bank_transactions_uk
2024-07-31,contactless sainsburys cereal 106939,95.47,groceries,simulated_bank_transactions_uk
2024-08-01,subscription google *services 333695,31.93,subscriptions,simulated_bank_transactions_uk
2024-10-04,Sto Food Delivery Just Eat Food Delivery,138.96,dining,simulated_bank_transactions_uk
2024-03-28,Utility Bill E.on,41.05,utilities,simulated_bank_transactions_uk
2023-12-27,Card Pmt Pret Food Delivery,96.67,dining,simulated_bank_transactions_uk
2023-02-08,TRANSPORT TRAINLINE BUS PASS 744404,65.72,transportation,simulated_bank_transactions_uk
2023-04-03,CARD-PAYMENT-WAITROSE-CHICKEN,19.96,groceries,simulated_bank_transactions_uk
2024-07-21,Restaurant Pret Cafe 398108,76.72,dining,simulated_bank_transactions_uk
2024-08-08,card pmt hmrc online purchas,114.08,other,simulated_bank_transactions_uk
2024-05-28,Restaurant/Pret/Food/Delivery,98.78,dining,simulated_bank_transactions_uk
2023-12-18,Contactless Sainsburys Milk,92.85,groceries,simulated_bank_transactions_uk
2023-06-26,mastercard online purchase argos online purchase 582028,127.62,other,simulated_bank_transactions_uk
2024-06-20,CONTACTLESS ALDI CEREAL 515796,198.24,groceries,simulated_bank_transactions_uk
2023-10-17,sto/transport/shell/train/ticket 306986,52.22,transportation,simulated_bank_transactions_uk
2023-02-23,direct debit o2 674045,184.54,utilities,simulated_bank_transactions_uk
2023-04-07,direct*debit*disney+ 878740,6.7,subscriptions,simulated_bank_transactions_uk
2024-11-03,Direct Debit Card Payment Pret Cafe,49.04,dining,simulated_bank_transactions_uk
2023-12-08,Pos Purchase Amazon Electronics 248088,218.7,other,simulated_bank_transactions_uk
2023-11-14,Card Payment Sainsburys Eggs 651403,183.77,groceries,simulated_bank_transactions_uk
2024-12-26,Card*Payment*Nhs*Gift 717308,34.85,other,simulated_bank_transactions_uk
2024-10-20,Bacs Landlord Rent 584390,1516.33,housing,simulated_bank_transactions_uk
2024-12-02,DIRECT DEBIT GOOGLE *SERVICES 820656,31.47,subscriptions,simulated_bank_transactions_uk
2024-03-09,rent payment mortgage 111766,1651.34,housing,simulated_bank_transactions_uk
2023-07-04,CARD PMT TRAINLINE UBER RIDE 49,52.04,transportation,simulated_bank_transactions_uk
2024-05-12,Direct*Debit*Card*Pmt*Hmrc*Pharmacy,237.07,other,simulated_bank_transactions_uk
2023-10-30,Card Pmt Tesco Eggs 912107,35.21,groceries,simulated_bank_transactions_uk
2024-07-06,card pmt apple.com/bill 94624,24.82,subscriptions,simulated_bank_transactions_uk
2023-12-11,Direct Debit Amazon Prime,5.55,subscriptions,simulated_bank_transactions_uk
2024-01-21,Pos*Rent*Payment*Mortgage 378880,853.13,housing,simulated_bank_transactions_uk
2024-10-01,Card Pmt Aldi Eggs 513530,167.11,groceries,simulated_bank_transactions_uk
2023-02-14,Direct Debit Disney,33.57,subscriptions,simulated_bank_transactions_uk
2024-09-17,TRANSPORT UBER TRAIN TICKET 819207,135.8,transportation,simulated_bank_transactions_uk
2023-09-02,Direct Debit Sky 265650,79.99,utilities,simulated_bank_transactions_uk
2023-07-18,utility-bill-thames-water 317822,237.43,utilities,simulated_bank_transactions_uk
2024-04-17,direct debit bill payment bt 718659,256.34,utilities,simulated_bank_transactions_uk
2024-03-04,Direct-Debit-Spotify 543421,24.62,subscriptions,simulated_bank_transactions_uk
2023-05-22,Online Purchase Amazon Misc Expense 310963,200.91,other,simulated_bank_transactions_uk
2024-01-16,mortgage pmt mortgage,1643.83,housing,simulated_bank_transactions_uk
2024-06-12,Food Delivery Kfc Restaurant,115.27,dining,simulated_bank_transactions_uk
2023-06-14,Mortgage Payment Landlord 957956,780.01,housing,simulated_bank_transactions_uk
2024-03-23,Pos-Bill-Payment-Sky 615015,59.63,utilities,simulated_bank_transactions_uk
2023-12-24,card payment sainsburys rice 933630,164.26,groceries,simulated_bank_transactions_uk
2024-05-29,bacs rent rent 211026,732.55,housing,simulated_bank_transactions_uk
2024-01-19,Bill Payment Bt 662685,258.71,utilities,simulated_bank_transactions_uk
2024-10-27,CONTACTLESS CONTACTLESS WAITROSE VEGETABLES 167131,186.51,groceries,simulated_bank_transactions_uk
2023-10-21,direct debit octopus energy 40557,57.34,utilities,simulated_bank_transactions_uk
2023-05-23,rent pmt letting agent 261909,1728.91,housing,simulated_bank_transactions_uk
2023-01-06,so direct debit google *services 305955,22.39,subscriptions,simulated_bank_transactions_uk
2023-06-03,Mortgage Payment Letting Agent 995138,1046.68,housing,simulated_bank_transactions_uk
2023-04-24,CARD/TRANSPORT/BP/CAR/MAINTENANCE 746652,74.83,transportation,simulated_bank_transactions_uk
2023-02-18,Direct Debit Netflix 114365,16.35,subscriptions,simulated_bank_transactions_uk
2024-05-26,pos tesco cereal 161565,17.25,groceries,simulated_bank_transactions_uk
2024-08-11,Restaurant/Pret/Restaurant 943273,102.95,dining,simulated_bank_transactions_uk
2023-01-02,card payment sainsburys eggs,61.8,groceries,simulated_bank_transactions_uk
2023-07-11,RESTAURANT KFC FAST FOOD 979451,93.45,dining,simulated_bank_transactions_uk
2024-01-05,Card Payment Kfc Restaurant 157389,86.14,dining,simulated_bank_transactions_uk
2024-04-26,Contactless Sainsburys Milk,81.14,groceries,simulated_bank_transactions_uk
2023-09-17,Pos Tesco Fruit 447688,196.3,groceries,simulated_bank_transactions_uk
2023-12-20,Card-Payment-Nando's-Food-Delivery,127.22,dining,simulated_bank_transactions_uk
2023-12-07,contactless*aldi*bread,155.44,groceries,simulated_bank_transactions_uk
2024-10-20,Contactless Morrisons Vegetables 730987,111.47,groceries,simulated_bank_transactions_uk
2024-05-05,pos asda cereal 642018,196.26,groceries,simulated_bank_transactions_uk
2024-04-13,Food Delivery Costa Fast Food,14.78,dining,simulated_bank_transactions_uk
2023-07-24,POS ICELAND RICE 911512,13.54,groceries,simulated_bank_transactions_uk
2024-06-11,Bacs Landlord Rent 762949,2096.73,housing,simulated_bank_transactions_uk
2023-02-07,So Utility Bill Severn Trent 980759,136.25,utilities,simulated_bank_transactions_uk
2023-02-18,fps-direct-debit-puregym 234524,15.73,subscriptions,simulated_bank_transactions_uk
2024-01-12,Fps Mortgage Payment Mortgage,1073.49,housing,simulated_bank_transactions_uk
2024-01-31,BACS CARD PAYMENT TRAINLINE FUEL,104.58,transportation,simulated_bank_transactions_uk
2024-05-24,utility bill bt 358411,141.61,utilities,simulated_bank_transactions_uk
2023-03-26,Direct Debit British Gas,87.68,utilities,simulated_bank_transactions_uk
2023-07-04,CARD-PAYMENT-DELIVEROO-RESTAURANT 393052,71.74,dining,simulated_bank_transactions_uk
2023-12-02,BACS TRANSPORT TFL BUS PASS 976402,16.16,transportation,simulated_bank_transactions_uk
2024-03-12,RESTAURANT KFC FOOD DELIVERY,74.12,dining,simulated_bank_transactions_uk
2023-02-13,Card*Pmt*Sainsburys*Cereal 7,73.55,groceries,simulated_bank_transactions_uk
2024-03-21,RESTAURANT UBER EATS FOOD DELIVERY 690461,100.3,dining,simulated_bank_transactions_uk
2024-10-14,Utility Bill Severn Trent 418196,42.63,utilities,simulated_bank_transactions_uk
2024-11-26,Sto Card Payment Bolt Car Maintenance 736570,112.55,transportation,simulated_bank_transactions_uk
2024-09-14,Sto Contactless Waitrose Milk,32.84,groceries,simulated_bank_transactions_uk
2023-03-10,Food Delivery Mcdonalds Cafe 989464,10.39,dining,simulated_bank_transactions_uk
2024-08-03,contactless morrisons vegetables 1533,75.62,groceries,simulated_bank_transactions_uk
2024-01-15,Card Payment Lidl Eggs 310477,137.42,groceries,simulated_bank_transactions_uk
2024-06-26,DIRECT DEBIT EE,159.87,utilities,simulated_bank_transactions_uk
2023-09-13,Contactless*Utility*Bill*Sky 827394,177.65,utilities,simulated_bank_transactions_uk
2024-05-26,CONTACTLESS ONLINE PURCHASE SUPERDRUG ONLINE PURCHASE,184.71,other,simulated_bank_transactions_uk
2023-09-24,fuel uber car maintenance,18.25,transportation,simulated_bank_transactions_uk
2023-10-20,RESTAURANT GREGGS FAST FOOD,159.44,dining,simulated_bank_transactions_uk
2023-05-19,RESTAURANT PRET CAFE 347620,36.03,dining,simulated_bank_transactions_uk
2024-12-31,rent payment landlord 885096,917.62,housing,simulated_bank_transactions_uk
2023-11-24,direct debit fuel esso uber ride 825451,113.85,transportation,simulated_bank_transactions_uk
2023-10-25,Pos Food Delivery Starbucks Restaurant 308835,90.25,dining,simulated_bank_transactions_uk
2024-12-18,direct debit bacs mortgage rent 652303,1753.3,housing,simulated_bank_transactions_uk
2023-05-05,Food-Delivery-Pret-Food-Delivery,83.86,dining,simulated_bank_transactions_uk
2024-05-20,ONLINE PURCHASE SUPERDRUG MISC EXPENSE 87345,61.47,other,simulated_bank_transactions_uk
2024-07-18,CONTACTLESS ASDA VEGETABLES 719699,96.14,groceries,simulated_bank_transactions_uk
2024-02-12,Pos Sainsburys Bread 482532,17.82,groceries,simulated_bank_transactions_uk
2024-02-24,contactless card payment amazon gift 272212,132.85,other,simulated_bank_transactions_uk
2023-11-21,CARD PMT PUREGYM 673580,9.14,subscriptions,simulated_bank_transactions_uk
2024-06-13,FOOD DELIVERY NANDO'S CAFE 826115,77.2,dining,simulated_bank_transactions_uk
2023-07-06,direct debit bt 498012,175.35,utilities,simulated_bank_transactions_uk
2023-02-26,Subscription/Amazon/Prime 931063,21.74,subscriptions,simulated_bank_transactions_uk
2023-06-18,visa subscription google *services 90261,10.27,subscriptions,simulated_bank_transactions_uk
2024-06-15,Pos/Waitrose/Rice 876297,72.47,groceries,simulated_bank_transactions_uk
2024-10-12,Rent Payment Rent,1038.44,housing,simulated_bank_transactions_uk
2023-11-07,sto/pos/purchase/ebay/pharmacy 246925,33.92,other,simulated_bank_transactions_uk
2023-06-22,card payment uber eats restaurant 613546,82.9,dining,simulated_bank_transactions_uk
2024-10-01,RESTAURANT/UBER/EATS/FAST/FOOD,31.54,dining,simulated_bank_transactions_uk
2024-07-31,restaurant greggs food delivery 813402,135.59,dining,simulated_bank_transactions_uk
2024-10-18,Pos/Sainsburys/Milk 930390,20.84,groceries,simulated_bank_transactions_uk
2024-08-08,subscription spotify 39436,30.7,subscriptions,simulated_bank_transactions_uk
2024-10-04,FUEL ESSO UBER RIDE,70.73,transportation,simulated_bank_transactions_uk
2024-12-02,fuel esso bus pass,68.65,transportation,simulated_bank_transactions_uk
2023-03-03,FUEL NATIONAL RAIL FUEL 154300,12.07,transportation,simulated_bank_transactions_uk
2023-07-28,FPS/CARD/PAYMENT/ICELAND/FRUIT 217818,99.43,groceries,simulated_bank_transactions_uk
2023-11-23,Bill-Pmt-Severn-Trent 547699,98.46,utilities,simulated_bank_transactions_uk
2023-05-14,food delivery greggs food delivery 617225,156.18,dining,simulated_bank_transactions_uk
2023-11-23,Card Pmt Spotify 910869,27.03,subscriptions,simulated_bank_transactions_uk
2023-09-11,CONTACTLESS ICELAND BREAD 295450,57.16,groceries,simulated_bank_transactions_uk
2024-01-29,Pos Asda Milk 347265,61.59,groceries,simulated_bank_transactions_uk
2023-06-13,bacs mortgage rent,1034.82,housing,simulated_bank_transactions_uk
2023-07-14,SUBSCRIPTION/DISNEY+ 426151,33.57,subscriptions,simulated_bank_transactions_uk
2024-04-23,CARD PMT NETFLIX 506065,44.83,subscriptions,simulated_bank_transactions_uk
2023-04-03,Fuel-Bp-Bus-Pass 719894,70.64,transportation,simulated_bank_transactions_uk
2023-09-04,BACS*BACS*MORTGAGE*RENT,1358.71,housing,simulated_bank_transactions_uk
2023-10-16,card payment asda vegetables 692423,14.49,groceries,simulated_bank_transactions_uk
2023-01-09,fuel*tfl*fuel 842272,41.43,transportation,simulated_bank_transactions_uk
2023-09-28,DIRECT DEBIT GYM GROUP,9.49,subscriptions,simulated_bank_transactions_uk
2024-02-15,FOOD DELIVERY UBER EATS CAFE 548923,61.72,dining,simulated_bank_transactions_uk
2023-10-23,card payment tesco rice 684226,75.69,groceries,simulated_bank_transactions_uk
2023-10-14,Contactless Aldi Cereal 214588,154.06,groceries,simulated_bank_transactions_uk
2023-05-02,subscription puregym 812801,31.9,subscriptions,simulated_bank_transactions_uk
2023-12-14,contactless asda bread 225875,81.81,groceries,simulated_bank_transactions_uk
2023-07-23,Visa Food Delivery Costa Food Delivery 630402,122.02,dining,simulated_bank_transactions_uk
2023-02-16,Restaurant Nando's Cafe,82.51,dining,simulated_bank_transactions_uk
2024-06-15,Contactless Aldi Vegetables 212505,161.77,groceries,simulated_bank_transactions_uk
2023-05-24,transport bolt car maintenance 707,125.25,transportation,simulated_bank_transactions_uk
2024-02-07,Contactless Direct Debit Sky 615549,99.85,utilities,simulated_bank_transactions_uk
2024-06-03,online purchase amazon pharmacy 612248,149.65,other,simulated_bank_transactions_uk
2024-07-30,subscription/apple.com/bill 112636,24.08,subscriptions,simulated_bank_transactions_uk
2024-11-20,Bill Pmt Ee,111.56,utilities,simulated_bank_transactions_uk
2024-12-05,contactless aldi fruit,118.82,groceries,simulated_bank_transactions_uk
2024-11-02,Food Delivery Deliveroo Cafe 402261,46.16,dining,simulated_bank_transactions_uk
2023-02-22,card payment amazon prime 735861,27.68,subscriptions,simulated_bank_transactions_uk
2024-09-26,Restaurant/Kfc/Fast/Food 371711,86.26,dining,simulated_bank_transactions_uk
2024-11-28,SUBSCRIPTION APPLE.COM/BILL,10.06,subscriptions,simulated_bank_transactions_uk
2024-03-27,MASTERCARD*POS*LIDL*BREAD 802368,42.2,groceries,simulated_bank_transactions_uk
2023-07-28,bill pmt british gas,122.05,utilities,simulated_bank_transactions_uk
2023-03-05,Transport*Esso*Car*Maintenance 56,129.03,transportation,simulated_bank_transactions_uk
2024-11-09,FOOD DELIVERY STARBUCKS FAST FOOD 9,91.94,dining,simulated_bank_transactions_uk
2023-06-27,Fuel-Bp-Fuel 495241,45.3,transportation,simulated_bank_transactions_uk
2023-12-29,CARD PAYMENT SHELL CAR MAINTENANCE 896825,49.24,transportation,simulated_bank_transactions_uk
2023-07-16,Card Payment Deliveroo Food Delivery,99.56,dining,simulated_bank_transactions_uk
2023-08-19,card*pos*purchase*hmrc*pharmacy 937661,140.85,other,simulated_bank_transactions_uk
2024-12-22,Mortgage Pmt Letting Agent 63952,1845.32,housing,simulated_bank_transactions_uk
2023-12-24,card payment aldi cereal 978109,66.82,groceries,simulated_bank_transactions_uk
2024-08-10,STO CARD PMT COSTA FOOD DELIVERY 184017,49.61,dining,simulated_bank_transactions_uk
2024-02-09,restaurant greggs cafe,143.84,dining,simulated_bank_transactions_uk
